Hotel Name,Hotel Review Page,Guest Name,Review Date,Hotel Review 
SinQ Signature,https://www.tripadvisor.in/Hotel_Review-g306995-d10244236-Reviews-or0-SinQ_Signature-Calangute_North_Goa_District_Goa.html,Ankit Baisla,y 2019,"Hotel is good , Clean rooms , polite staff , i stayed for 3 days . awesome wiming pool good restaurant . Food was not good which i ordered in room service in dinner  that can be improved . Overall its a comfortable stay"
SinQ Signature,https://www.tripadvisor.in/Hotel_Review-g306995-d10244236-Reviews-or0-SinQ_Signature-Calangute_North_Goa_District_Goa.html,luckyghumantu,r 2019,"I stayed in the hotel for 3 days. It was nice stay, large bed, room was spacious, toilet was a bit compact, complimentary breakfast was very good with lots of options, swimming pool was also good. However the dinner I tried was not upto standard, really need to catch the taste\u2026"
SinQ Signature,https://www.tripadvisor.in/Hotel_Review-g306995-d10244236-Reviews-or0-SinQ_Signature-Calangute_North_Goa_District_Goa.html,Manish ahuja,r 2019,"The management of the hotel was polite. On request to the hotel manager (mr. Avit) we got early check in which we hardly get in goa. They serve pool side hookah, food was delicious. 24 hours room service. Offers on drinks All these tiny things made our stay perfect.."
SinQ Signature,https://www.tripadvisor.in/Hotel_Review-g306995-d10244236-Reviews-or0-SinQ_Signature-Calangute_North_Goa_District_Goa.html,Mickey A,r 2019,"It was a very nice experience staying at sinq signature...clean rooms,decent staff and good locality.No complains with the restaurant as the food served was delicious.swiming pool i would give a five star rating.Aveet the manager is really helpful...vil surely visit next time\u2026"
Resorte Marinha Dourada,https://www.tripadvisor.in/Hotel_Review-g312680-d528422-Reviews-or0-Resorte_Marinha_Dourada-Arpora_North_Goa_District_Goa.html,Gary B,y 2019,Flew from Birmingham 15th /30th April tui package. Flight even transfer all smooth.immigration was a pain over 2 hours in a q. Resort was fantastic. Have been to several hotels in Goa. This is the best I have stayed in at a reasonable price. Breakfast was good and plentyfull.\u2026
Resorte Marinha Dourada,https://www.tripadvisor.in/Hotel_Review-g312680-d528422-Reviews-or0-Resorte_Marinha_Dourada-Arpora_North_Goa_District_Goa.html,Akshay S,y 2019,Just a brief about the services with F&B as ended up having an emergency last night and asked for a fresh lime soda at 23:10 but the same could be offered as the restaurant was already shut.Asked for a piece of lime to which the order taker replied that the same would be charged\u2026
Resorte Marinha Dourada,https://www.tripadvisor.in/Hotel_Review-g312680-d528422-Reviews-or0-Resorte_Marinha_Dourada-Arpora_North_Goa_District_Goa.html,sundeep_purohit,y 2019,"Hi,  visited second  time this hotel n really  this hotel makes me feel like u r between the nature. Beautyfull Lake facing rooms.  Lovely swimming pool.  Really enjoyed  my stay  over thr.  The barmen Sachin bhai  is gr8. Rooms r not  luxurious but clean.  The should be tea\u2026"
Resorte Marinha Dourada,https://www.tripadvisor.in/Hotel_Review-g312680-d528422-Reviews-or0-Resorte_Marinha_Dourada-Arpora_North_Goa_District_Goa.html,Maulik D,y 2019,"We stayed here 3 days. Let's start with room first. Room we have been assigned was ok bed was broken, Ac always worked at the same temperature. But still I can tolerate all these with room. But when we were swimming in their pool with my family ( including 2 kids under 2 years )\u2026"
Resorte Marinha Dourada,https://www.tripadvisor.in/Hotel_Review-g312680-d528422-Reviews-or0-Resorte_Marinha_Dourada-Arpora_North_Goa_District_Goa.html,Neil C,r 2019,"On arrival all we could here was banging,drilling etc from building works, i had been told by TUI they had stopped until the end of the season. on confronting the manager EDWIN, he said as there were few visitors it was more important to carryout the building work. He had no\u2026"
Dreams Hostel,https://www.tripadvisor.in/Hotel_Review-g306992-d10040281-Reviews-or0-Dreams_Hostel-Anjuna_Bardez_North_Goa_District_Goa.html,lemon_melon,r 2019,"Loved Dreams Hostel! Continuing on with our travels, it has set the standard and we keep wishing we were back there/ staying in similar hostels!  The price was great, clean rooms, FANTASTIC common space- what every hostel should have! Ping pong table, morning yoga, kitchen,\u2026"
Dreams Hostel,https://www.tripadvisor.in/Hotel_Review-g306992-d10040281-Reviews-or0-Dreams_Hostel-Anjuna_Bardez_North_Goa_District_Goa.html,Roxan,r 2019,"the atmosphere at dreams hostel is really nice. during the day it is really laid back, if you want to party, there are plenty of options. There is a difference in rooms and I would definitely recommend staying in a 6 bed dorm, since it has AC, bathroom and way more space, than\u2026"
Dreams Hostel,https://www.tripadvisor.in/Hotel_Review-g306992-d10040281-Reviews-or0-Dreams_Hostel-Anjuna_Bardez_North_Goa_District_Goa.html,Ryan P,n 2019,This hostel had a really good vibe. The team are very helpful. The communal lounge area is a great space for chilling out and having a chat with fellow backpackers. This hostel has a kitchen for those wishing to cook and this was not common around India. They also allow you to\u2026
Dreams Hostel,https://www.tripadvisor.in/Hotel_Review-g306992-d10040281-Reviews-or0-Dreams_Hostel-Anjuna_Bardez_North_Goa_District_Goa.html,Dominic Coopoosamy,v 2018,"Dreams definitely completed our stay in Goa - nothing but good vibes and tranquility.  Ravi was an awesome host (And DJ!). Truly, the man is always smiling and keen to give us tips on the next adventure we set off on.  We stayed 5 nights in the newly set up deluxe cottages which\u2026"
Dreams Hostel,https://www.tripadvisor.in/Hotel_Review-g306992-d10040281-Reviews-or0-Dreams_Hostel-Anjuna_Bardez_North_Goa_District_Goa.html,ChloeTurtle,t 2018,"I'll be honest, I haven't stayed in loads and loads of hostels. I always go to the ones which are highly recommend online etc or through other travel friends.  But I'm so happy I choose dreams hostel for my holiday in Goa! Me and two of my best friends came, not only were we\u2026"
Casa Vagator,https://www.tripadvisor.in/Hotel_Review-g1204883-d1018485-Reviews-or0-Casa_Vagator-Vagator_North_Goa_District_Goa.html,MayurKS,20 Jun,"Manoj, Asha and Sweta especially given excellent services. Quality of food good. More variety required in Menu. Ambience were good. Location walking distance from sea. Enjoyed thoroughly. Room clean and spacious"
Casa Vagator,https://www.tripadvisor.in/Hotel_Review-g1204883-d1018485-Reviews-or0-Casa_Vagator-Vagator_North_Goa_District_Goa.html,Vinayakgupta1,y 2019,"Atrocious hotel, swimming pool has so much chlorine that you can\u2019t open ur eyes in the pool. Room has got thousand red ants, amenities bottle labels are faded ( maybe reusing them), don\u2019t go by photos booked through Yatra and got the worst room, water in tap vanishes at 11 pm.\u2026"
Casa Vagator,https://www.tripadvisor.in/Hotel_Review-g1204883-d1018485-Reviews-or0-Casa_Vagator-Vagator_North_Goa_District_Goa.html,Karthika A,r 2019,"The best thing about this hotel One. The sea view Two. Access to beach Three. Quite, close to nature Four. Has great pool Five. Room is spacious, well furnished and comfortable Six. Great service. Friendly people  Not so good One. The room needs second set of curtains. It\u2026"
Casa Vagator,https://www.tripadvisor.in/Hotel_Review-g1204883-d1018485-Reviews-or0-Casa_Vagator-Vagator_North_Goa_District_Goa.html,gauravg121996,r 2019,Me and my friends were very exhausted from the journey but as we reached the hotel the front desk staff \u2018al fresco\u2019 was very helpful during the checkin process specially Ms.Shweta who made us feel comfortable.This was my second trip to Goa and it always feel refreshed and\u2026
Casa Vagator,https://www.tripadvisor.in/Hotel_Review-g1204883-d1018485-Reviews-or0-Casa_Vagator-Vagator_North_Goa_District_Goa.html,pg2985,r 2019,"Very happy with the hotel. Set up on the hill overlooking the beach, it\u2019s ideal for a quiet getaway. They have separate pools for different parts of the hotel so they don\u2019t feel crowded. The restaurant has a spectacular view of the sea and the food (albeit a limited menu) was\u2026"
Treebo Trend Martins Siesta,https://www.tripadvisor.in/Hotel_Review-g8734639-d11797787-Reviews-or0-Treebo_Trend_Martins_Siesta-Parra_North_Goa_District_Goa.html,Coastal05910643881,7 Jun,Staff is very supportive.... Breakfast was also very tasty..no disturbance... Clean rooms hotel...swimming pool is also very beautiful..atmosphere is also very decent.....nice place to stay...gives original feeling of goa
Treebo Trend Martins Siesta,https://www.tripadvisor.in/Hotel_Review-g8734639-d11797787-Reviews-or0-Treebo_Trend_Martins_Siesta-Parra_North_Goa_District_Goa.html,Odyssey56044918285,y 2019,The stay was excellent and room cleanliness and service was above the expectations and the arrangement and welcoming the customer is impressive and breakfast in the morning is added advantage I would definitely say that next stay will be chose as defaulty as martins siesta
Treebo Trend Martins Siesta,https://www.tripadvisor.in/Hotel_Review-g8734639-d11797787-Reviews-or0-Treebo_Trend_Martins_Siesta-Parra_North_Goa_District_Goa.html,Culture55676932679,y 2019,Great Experience. Very Cleaned and Staff behaviour is very good and Excellent Services and Comfirtable rooms. Thanks alot to treebo martin siesta making our days memorable. Keep it up and mainatain as a same.
Treebo Trend Martins Siesta,https://www.tripadvisor.in/Hotel_Review-g8734639-d11797787-Reviews-or0-Treebo_Trend_Martins_Siesta-Parra_North_Goa_District_Goa.html,Nomad34998790627,r 2019,Amazing hotel with very spacious rooms. Breakfast was limited but tasted good. Price for other menu items are also reasonable. Staff was very humble and helpful and always available with a smile on their faces 24/7. Special mention to Lester who helped us a lot.
Treebo Trend Martins Siesta,https://www.tripadvisor.in/Hotel_Review-g8734639-d11797787-Reviews-or0-Treebo_Trend_Martins_Siesta-Parra_North_Goa_District_Goa.html,saman0605,r 2019,This is a genuine review we had a terrible experience. The food was not worth. Room service stops after 10pm even they dont serve guest well. Dont provide even drinking water in room. Worst cleaning in room.and washroom. Money oriented. No attention to guest. Rates should be not\u2026
Palolem by Roadhouse Hostels,https://www.tripadvisor.in/Hotel_Review-g2334950-d11873336-Reviews-or0-Palolem_by_Roadhouse_Hostels-Palolem_Canacona_South_Goa_District_Goa.html,Laura v,y 2019,"We stayed in roadhouse hostel three times. We really liked the place , the vibe is comfortable and the people are very nice! It felt like home there for us , that\u2019s why we visited roadhouse three times ;). Palolem itself is also beautiful and you can see a lot if you rent a\u2026"
Palolem by Roadhouse Hostels,https://www.tripadvisor.in/Hotel_Review-g2334950-d11873336-Reviews-or0-Palolem_by_Roadhouse_Hostels-Palolem_Canacona_South_Goa_District_Goa.html,Sangeeta R,y 2019,Beautiful property! They have dogs and ducks... What more to ask for. 5 mins walk to the palolem beach. Ample restaurants around... Common area is nice... I got free bicycle rides...great discount tie ups 
Palolem by Roadhouse Hostels,https://www.tripadvisor.in/Hotel_Review-g2334950-d11873336-Reviews-or0-Palolem_by_Roadhouse_Hostels-Palolem_Canacona_South_Goa_District_Goa.html,Nancy,y 2019,"Super amazing place to stay! Friendly people, nice owner and staff, lovely pets around. 5 minutes close to the beach. AC and non AC clean fresh rooms, fridge and laundry are available. If you wanna have a great time you will definitely find it there! Highly recommended by\u2026"
Palolem by Roadhouse Hostels,https://www.tripadvisor.in/Hotel_Review-g2334950-d11873336-Reviews-or0-Palolem_by_Roadhouse_Hostels-Palolem_Canacona_South_Goa_District_Goa.html,Premkumar V,y 2019,Very nice place to stay for solo travelers. Close to beach.peaceful place. This is my second time here the reason I am coming back here is I like palolem beach and this is best place for palolem beach
Palolem by Roadhouse Hostels,https://www.tripadvisor.in/Hotel_Review-g2334950-d11873336-Reviews-or0-Palolem_by_Roadhouse_Hostels-Palolem_Canacona_South_Goa_District_Goa.html,Roverhash,y 2019,This is my 5th time at Roadhouse Hostel.And It always being great staying here. Rooms are descent and clean don't expect European standard.Staff is super super friendly & cooperative  . The recreation area is one of my favourite place to hangout.talking about the location it's\u2026
OYO Flagship 15006 Orritel Village Vagator,https://www.tripadvisor.in/Hotel_Review-g2531348-d1942436-Reviews-or0-OYO_Flagship_15006_Orritel_Village_Vagator-Chapora_North_Goa_District_Goa.html,Lavanya Shree,y 2019,It is located in the interiors but if you have a vehicle then no issues . Great rooms . Very clean and tidy . They serve awesome snacks and drinks in the pool . Very friendly staff . A great place to stay . 
OYO Flagship 15006 Orritel Village Vagator,https://www.tripadvisor.in/Hotel_Review-g2531348-d1942436-Reviews-or0-OYO_Flagship_15006_Orritel_Village_Vagator-Chapora_North_Goa_District_Goa.html,srinivas n,r 2019,I stayed here for 5 days and it was a pleasant experience clean rooms professional staff good food and a neat s swiming pool .serene atmosphere was the highlight of the hotel . planning to visit again when iam in goa
OYO Flagship 15006 Orritel Village Vagator,https://www.tripadvisor.in/Hotel_Review-g2531348-d1942436-Reviews-or0-OYO_Flagship_15006_Orritel_Village_Vagator-Chapora_North_Goa_District_Goa.html,Getaway815534,r 2019,"Very good Property with neat and clean environment, friendly Staff, Good service , Restaurant having good food quality . Swimiing pool also very good .. located at very peaceful silent zone which makes u feel great closer to nature. "
OYO Flagship 15006 Orritel Village Vagator,https://www.tripadvisor.in/Hotel_Review-g2531348-d1942436-Reviews-or0-OYO_Flagship_15006_Orritel_Village_Vagator-Chapora_North_Goa_District_Goa.html,Birthe A,r 2019,"This hotel has a nice layout, the rooms are nice, the cleaning crew not so efficient and the pool area enjoyable in the center courtyard. The food is good, but as an English speaking guest making an order is confusing at best and downright impossible at times. We stayed here ten\u2026"
OYO Flagship 15006 Orritel Village Vagator,https://www.tripadvisor.in/Hotel_Review-g2531348-d1942436-Reviews-or0-OYO_Flagship_15006_Orritel_Village_Vagator-Chapora_North_Goa_District_Goa.html,Sohit Nag Kamagoni,b 2019,"Firstly, my heartfelt thanks to Mr.Pankaj Sharma who is the property manager at Orittel Village. He is one Awesome guy. I forgot my iPhone in the room after checkout and travelled 400kms only to realize my second phone is missing. I immediately called Mr.Pankaj and within 5 mins\u2026"
The Regalia Resort,https://www.tripadvisor.in/Hotel_Review-g1010240-d13458624-Reviews-or0-The_Regalia_Resort-Mandrem_North_Goa_District_Goa.html,Ashutosh Kumar,20 Jun,"we had awesome stay here,breakfast spread was great and dinner atmosphere was cool,with music.we enjoyed the stay. wonderful view from the rooms and spacious with balcony. enjoyed the pool in the evening.thank you Team for the quick service as well."
The Regalia Resort,https://www.tripadvisor.in/Hotel_Review-g1010240-d13458624-Reviews-or0-The_Regalia_Resort-Mandrem_North_Goa_District_Goa.html,rishi deore,18 Jun,\u201cCleanliness and prompt service \u201d \u201cMemorable stay!!!\u201d \u201cAmbiance\u201d \u201cGreat breakfast with a wide variety and excellent service.\u201d  \u201cBest place and best hospitality  \u201cEvery thing was excellent. The staff were amazingly friendly and helpful. Awesome hospitality\u201d
The Regalia Resort,https://www.tripadvisor.in/Hotel_Review-g1010240-d13458624-Reviews-or0-The_Regalia_Resort-Mandrem_North_Goa_District_Goa.html,Yathish,17 Jun,It was an excellent leasure spent at the luxorious resort at affordable price quite away from the crouded places of goa yet near to the city with good connectivity via car or rented bike...rented bikes preferabily ....its offside of ashwam beach ..rooms are wooden cottages very\u2026
The Regalia Resort,https://www.tripadvisor.in/Hotel_Review-g1010240-d13458624-Reviews-or0-The_Regalia_Resort-Mandrem_North_Goa_District_Goa.html,Global382155,16 Jun,One of my friend just suggested us about regalia and we have booked the rooms here. The stay here was so great. Staff was so friendly and cooperative. The rooms were clean and the service was also great. Also the food here was good. We have tried king fish and chicken tandoori.\u2026
The Regalia Resort,https://www.tripadvisor.in/Hotel_Review-g1010240-d13458624-Reviews-or0-The_Regalia_Resort-Mandrem_North_Goa_District_Goa.html,Vikas,15 Jun,Had a wonderful stay each penny worth from 4days spent here . Very comfortable beds shower is also good . Staff very helpful. Front office response is very quickly and honestly. We will visit next time .
Dona Julia Beach Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d647235-Reviews-or0-Dona_Julia_Beach_Resort-Calangute_North_Goa_District_Goa.html,Glamourous056,b 2019,"I have stayed here many time. The resort has now been taken over by a management company but it is still the same owner.Since my last visit the standard room building has been completely painted hallways and every room. Rooms have all been updated.New curtains and bedding ,all\u2026"
Dona Julia Beach Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d647235-Reviews-or0-Dona_Julia_Beach_Resort-Calangute_North_Goa_District_Goa.html,steveandra,b 2019,"Nice area for food/drink and breakfast was OK. Decent pool. Good setting near the beach. Staff helpful. The room though, shabby and dismal. You probably could do worse on a tight budget, we won't hurry back."
Dona Julia Beach Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d647235-Reviews-or0-Dona_Julia_Beach_Resort-Calangute_North_Goa_District_Goa.html,doc_geet,b 2019,Initially I didn't liked this place at all but with time I started liking it. This is very near to beach.Its on Candolim and Calangute road.Near to Hotel Ocean park. This place is very simple. Rooms are spacious but they are very basic.Linen is clean and rooms don't stink.There\u2026
Dona Julia Beach Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d647235-Reviews-or0-Dona_Julia_Beach_Resort-Calangute_North_Goa_District_Goa.html,766nitishs,n 2019,"Found out this place from tripadvisor and its just so amazing. They have so nice hospitality service and they have the best swimming pool, good wifi servoce and really nice place to live and have fun. They have manu more goof features and more importantly it is very reasonable."
Dona Julia Beach Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d647235-Reviews-or0-Dona_Julia_Beach_Resort-Calangute_North_Goa_District_Goa.html,Akshay Mathur,n 2019,This the best place ever suggested and this is all because i found it in trip advisor. It perfectly matches all my demands of how i want my resort to be so that my holiday goes really well and that too in my budget.
Quality Inn Ocean Palms Goa,https://www.tripadvisor.in/Hotel_Review-g306995-d2259133-Reviews-or0-Quality_Inn_Ocean_Palms_Goa-Calangute_North_Goa_District_Goa.html,HARSHIT D,terday,"We stayed here from 15th June checkin to 22 June checkout. I am just wondering how people have given them 4.5 rating. The moment we checked into hotel the guy at the reception was instructing that don\u2019t boil milk in kettle, don\u2019t enter swimming pool without costume. Such\u2026"
Quality Inn Ocean Palms Goa,https://www.tripadvisor.in/Hotel_Review-g306995-d2259133-Reviews-or0-Quality_Inn_Ocean_Palms_Goa-Calangute_North_Goa_District_Goa.html,Fatiul Biraj,18 Jun,"Stayed at the property from 14/6/2019 to 17/6/2019 with family. At the price, the rooms are at par for the course. Swimming pool seemed small in this class of hotel. Response to needs is average. Bit far from the Calangute beach and situated 100 m from a busy road. Breakfast was\u2026"
Quality Inn Ocean Palms Goa,https://www.tripadvisor.in/Hotel_Review-g306995-d2259133-Reviews-or0-Quality_Inn_Ocean_Palms_Goa-Calangute_North_Goa_District_Goa.html,rgkgopal,17 Jun,"This hotel is located on the main road of Calangute, North Goa. There are many eating places outside the hotel. This is not 5 star property, but good service for the money we paid. Breakfast is average.  Small Swimming pool. There is south Indian restaurent near by(Sagar), that\u2026"
Quality Inn Ocean Palms Goa,https://www.tripadvisor.in/Hotel_Review-g306995-d2259133-Reviews-or0-Quality_Inn_Ocean_Palms_Goa-Calangute_North_Goa_District_Goa.html,Nazim,13 Jun,Superb quality of rooms and great ambience .the beach is 5 min away had super fun And food was good .the breakfast was a great day start and would visit again with my family as the place is quite good
Quality Inn Ocean Palms Goa,https://www.tripadvisor.in/Hotel_Review-g306995-d2259133-Reviews-or0-Quality_Inn_Ocean_Palms_Goa-Calangute_North_Goa_District_Goa.html,Shabnam,4 Jun,It was an amazing experience.  It is the best hotel in Goa i think.  Facilities were awesome \U0001f44f\u270a\U0001f44d\U0001f44d\U0001f60e  My suggestion to you is if you to go Goa u book diz\U0001f60d\U0001f44d M satisfied with the hospitality.  Food was also superb\U0001f60b\u2764
The Hawaii Comforts,https://www.tripadvisor.in/Hotel_Review-g1087527-d4173660-Reviews-or0-The_Hawaii_Comforts-Dona_Paula_North_Goa_District_Goa.html,Paul Wilson,r 2019,"Every order from the restaurant came with items missing, once served and consumed the plates were left outside the hotel room for over 24 hours before being collected yet there was always 4 or more staff members stood around reception doing nothing. We ate breakfast here but my\u2026"
The Hawaii Comforts,https://www.tripadvisor.in/Hotel_Review-g1087527-d4173660-Reviews-or0-The_Hawaii_Comforts-Dona_Paula_North_Goa_District_Goa.html,Mandela,b 2019,"Rooms very clean, comfortable. Very helpful and lovely staff. Good breakfast and excellent restaurant. The area is very nice, quiet and with a beach only a couple of minutes away. We would recommend to anyone looking for a couple of nights in Panjim before heading down or up the\u2026"
The Hawaii Comforts,https://www.tripadvisor.in/Hotel_Review-g1087527-d4173660-Reviews-or0-The_Hawaii_Comforts-Dona_Paula_North_Goa_District_Goa.html,Dr Radhika S,b 2019,"Best thing is the restaurant. Good tasty breakfast, other items tasty but expensive. They provided us a two wheeler that was a great help. WiFi had a snag on the first day however the staff was very helpful and fixed it by evening. However, the the hotel is in the interior parts\u2026"
The Hawaii Comforts,https://www.tripadvisor.in/Hotel_Review-g1087527-d4173660-Reviews-or0-The_Hawaii_Comforts-Dona_Paula_North_Goa_District_Goa.html,Nishant,c 2018,Poor and unprofessional service. Even the reception phone (mentioned on website) does not  work and nobody picks up the mobile phones (mentioned on website) or respond to sms or whatsapp messages. I made an online booking and then called this hotel to confirm the same. Nobody\u2026
The Hawaii Comforts,https://www.tripadvisor.in/Hotel_Review-g1087527-d4173660-Reviews-or0-The_Hawaii_Comforts-Dona_Paula_North_Goa_District_Goa.html,jesunoel,c 2018,"Best part is the restaurant. Taste is very good but very expensive. Including Complimentary breakfast, all the meals was excellent.  Room service was good, staffs are very kind and co-operative.  Location wise very poor. It\u2019s not neither on the main area nor on the sight seeing\u2026"
The Beach House Goa,https://www.tripadvisor.in/Hotel_Review-g1064392-d2146599-Reviews-or0-The_Beach_House_Goa-Colva_South_Goa_District_Goa.html,Binny23,y 2019,"This was my third trip to the Beach House Goa and I enjoyed it once again though not as fully as I would have like to. The stay (rooms etc) was comfortable, the staff very warm and helpful. The Ayurveda doctors were extremely knowledgable in their diet/lifestyle tips. I did the\u2026"
The Beach House Goa,https://www.tripadvisor.in/Hotel_Review-g1064392-d2146599-Reviews-or0-The_Beach_House_Goa-Colva_South_Goa_District_Goa.html,BeautyGuro,r 2019,"There are no words that can be said to sum up exactly how amazing this place is!! The staff, the food, the treatments, the yoga, the care and the wealth of experience and knowledge that is all put into your experience at The Beach House, Goa!!  I arrived feeling drained with a\u2026"
The Beach House Goa,https://www.tripadvisor.in/Hotel_Review-g1064392-d2146599-Reviews-or0-The_Beach_House_Goa-Colva_South_Goa_District_Goa.html,Savio,r 2019,"Amazing location and proximity to beach, makes one feel completely relaxed. The doctors, nutritionists, therapists and all staff take very good care and make sure queries are answered. Instruction on Yoga and meditation very good. Evening talks very informative."
The Beach House Goa,https://www.tripadvisor.in/Hotel_Review-g1064392-d2146599-Reviews-or0-The_Beach_House_Goa-Colva_South_Goa_District_Goa.html,WrenAbuDhabi,r 2019,"200 hr Ashtanga yoga course completed by wife at the BEACH HOUSE site April 2019.   From the booking procedure, quality and expertise of the teachers and course materials everything exceeded expectations.   Class size was 4 - allowing for lots of individual support and\u2026"
The Beach House Goa,https://www.tripadvisor.in/Hotel_Review-g1064392-d2146599-Reviews-or0-The_Beach_House_Goa-Colva_South_Goa_District_Goa.html,LMHW999,r 2019,"Five years ago, following a very difficult episode in my life, I decided I needed to escape from the world for a while and find a bit of peace.  I took a leap of faith and booked a stay at The Beach House and all I can say is that it was one of the best decisions I have ever\u2026"
La Vie Woods,https://www.tripadvisor.in/Hotel_Review-g306995-d7367388-Reviews-or0-La_Vie_Woods-Calangute_North_Goa_District_Goa.html,ghumtakaddu,17 Jun,We decided for a family vacation in Goa. And based on reviews on the travel sites ended up at Lavie Woods. It was a two day family vacation. Let me start the review with the best part of the hotel:  The food and the restaurant manager: The best part is the chef and manager duo\u2026
La Vie Woods,https://www.tripadvisor.in/Hotel_Review-g306995-d7367388-Reviews-or0-La_Vie_Woods-Calangute_North_Goa_District_Goa.html,Nikhil H,16 Jun,      I'm staying here from last 3 nights in this hotel. It's an awesome experience to stay here. I'm so happy with service of staff.  Specially Deepak Arya and Ram Naik are very nice and cool guys. They have given us  good service . We got very clean rooms and we were so\u2026
La Vie Woods,https://www.tripadvisor.in/Hotel_Review-g306995-d7367388-Reviews-or0-La_Vie_Woods-Calangute_North_Goa_District_Goa.html,David A,14 Jun,I stay  for 5 day in this hotel.. I feel like a paradise...staff  are good and to much carring I love if behavior of them...one thing I want to say specially for Deepak Arya is very very nice and cool  gays... His service  are so awesome  and great.....i never seen like this\u2026
La Vie Woods,https://www.tripadvisor.in/Hotel_Review-g306995-d7367388-Reviews-or0-La_Vie_Woods-Calangute_North_Goa_District_Goa.html,sumitswarupsaini,14 Jun,"Hotel has wooden cottages and are very economical and try to get the cottage on the ground floor , although the property is very small but the staff is very helpful specially Head Chef Budhiman and Arya, they are very helpful in arranging a special night and make sure our stay\u2026"
La Vie Woods,https://www.tripadvisor.in/Hotel_Review-g306995-d7367388-Reviews-or0-La_Vie_Woods-Calangute_North_Goa_District_Goa.html,Sachin S,13 Jun,We stayed in La Vie Woods for 7 days. Rooms are made up of woods and its so cozy and lovely.. ambiance is just awesome... Hotel staff is so caring and helpful.. Mr. Ram Naik (waiter) and Mr. Angelo both are always ready to help and make us feel like home.. Food quality is very\u2026
Grande Delmon,https://www.tripadvisor.in/Hotel_Review-g303877-d736517-Reviews-or0-Grande_Delmon-Panjim_North_Goa_District_Goa.html,Firoz vohra,9 Jun,Staff of the reception always helps us in any thing vassim sarika Animesh .. one boy i remember the most hard working bahan the bell boy. I will remain your guest for forever...casino is walkable and one guy in the restaurant  sagar is my fav.
Grande Delmon,https://www.tripadvisor.in/Hotel_Review-g303877-d736517-Reviews-or0-Grande_Delmon-Panjim_North_Goa_District_Goa.html,Shinde,8 Jun,We had booked Hotel Grande Delmon for one day. It is a very good hotel in Panjim near Mandovi river with some tourist places and good shops nearby at a walking distance. Staff ( Anmish) is very polite and helpful.   The hotel room is small but with all the required aminities.\u2026
Grande Delmon,https://www.tripadvisor.in/Hotel_Review-g303877-d736517-Reviews-or0-Grande_Delmon-Panjim_North_Goa_District_Goa.html,Sumit Verma,y 2019,"All the staff members are really helpful and friendly. Specially Animesh who helped me a lot. He really went one step forward to help me. The location of the hotel is excellent. The cleanliness, food quality and the prices are all unbeatable. I would definitely give 5 starts.\u2026"
Grande Delmon,https://www.tripadvisor.in/Hotel_Review-g303877-d736517-Reviews-or0-Grande_Delmon-Panjim_North_Goa_District_Goa.html,Inspire49249871169,y 2019,5  Star for Service 5 Star for cleanliness 5 Star for Food. Staff is very very cooperative and helpful.  Even Restaurant Staff is very helpful.  Food quality was very very good . Rates were also reasonable. Overall itrs a value for money Hotel
Grande Delmon,https://www.tripadvisor.in/Hotel_Review-g303877-d736517-Reviews-or0-Grande_Delmon-Panjim_North_Goa_District_Goa.html,Gaurav Rathore,y 2019,"The hotel is located in a convenient place from Panjim Bus Stop.  The services of the Hotel were extremely very good.  The room, bathroom, and toilet was spacious and very neat & clean. Breakfast provided by hotel was awesome(10/10). Hotel staff are very cooperative & helpful.\u2026"
Palm Grove Beach Resort,https://www.tripadvisor.in/Hotel_Review-g2334907-d1755018-Reviews-or0-Palm_Grove_Beach_Resort-Ashvem_Beach_North_Goa_District_Goa.html,Abbs29,11 Jun,Would be hard to top this resort right on a very quiet beach. Was so great for the value. The garden villas and front are  beautifully maintained. Don't think I'd want to stay anywhere but here next time in Goa. Shout out to a very friendly staff!
Palm Grove Beach Resort,https://www.tripadvisor.in/Hotel_Review-g2334907-d1755018-Reviews-or0-Palm_Grove_Beach_Resort-Ashvem_Beach_North_Goa_District_Goa.html,Ashparashar14,2 Jun,"Location is great, staff is good, food is good, rooms are very comfortable and large, but wifi sucks in the rooms. Also I think its overpriced by a factor of about 20% given whats on offer around Goa. Parking here is a problem."
Palm Grove Beach Resort,https://www.tripadvisor.in/Hotel_Review-g2334907-d1755018-Reviews-or0-Palm_Grove_Beach_Resort-Ashvem_Beach_North_Goa_District_Goa.html,Eevileve,y 2019,"We have been visiting Goa for the last 20 years, and we always like to stay for an ovenight stay near the beach. We made an excellent choice with Palm Grove Beach Resort. The bungalow was beautiful inside with a huge bed and a spacious bathroom. The veranda was a lovely relaxing\u2026"
Palm Grove Beach Resort,https://www.tripadvisor.in/Hotel_Review-g2334907-d1755018-Reviews-or0-Palm_Grove_Beach_Resort-Ashvem_Beach_North_Goa_District_Goa.html,Ruth H,y 2019,"I didn\u2019t stay at the resort (unfortunately- as it\u2019s beautiful) but was staying locally & often visited the cafe, which is right on the beach and has the most beautiful breeze blowing through it (invaluable at this time of year). The food is very good quality. I ate here at least\u2026"
